Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 271 |  00536348108 | FERROUS SULF ER140MG (UD) T (TAB)  |   1080 |   0.07 |  82.73
 272 |  69076047601 | GLYCOPYRROLATE 2 MG TAB (TAB)      |   1080 |   0.07 |   82.8
 273 |  50111046701 | PROPRANOLOL 10 MG TAB (TAB)        |   1070 |   0.07 |  82.88
 274 |  00093725501 | GLIMEPIRIDE 2 MG TAB (TAB)         |   1061 |   0.07 |  82.95
 275 |  65162076611 | WARFARIN SOD 5 MG TAB (TAB)        |   1052 |   0.07 |  83.02
 276 |  65862065401 | ENTACAPONE 200 MG TAB (TAB)        |   1048 |   0.07 |  83.09
 277 |  10370021901 | POTASSIUM CL ER 8MEQ CAP *D (CAP)  |   1042 |   0.07 |  83.16
 278 |  60505025103 | TIZANIDINE HCL 2 MG TAB (TAB)      |   1041 |   0.07 |  83.24
 279 |  00904527260 | CALCITRATE + D 315 MG-250 (TAB)    |   1030 |   0.07 |  83.31
 280 |  00904555159 | DIPHENHYdramine 25 MG TAB (TAB)    |   1026 |   0.07 |  83.38
 281 |  00574060801 | FERROUS SULF 324 MG TAB EC (TAB)   |   1020 |   0.07 |  83.45
 282 |  00093725652 | GLIMEPIRIDE 4 MG TABLET (TAB)      |   1018 |   0.07 |  83.52
 283 |  00456141090 | BYSTOLIC 10 MG TAB (TAB)           |   1015 |   0.07 |  83.59
 284 |  65862019405 | FLUOXETINE 40 MG CAP (CAP)         |   1007 |   0.07 |  83.66
 285 |  68462019590 | PRAVASTATIN SOD 10 MG TAB (TAB)    |   1003 |   0.07 |  83.72
 286 |  00904264113 | CERTAVITE-ANTIOXIDANT TAB (TAB)    |    997 |   0.07 |  83.79
 287 |  00310075190 | CRESTOR 10MG TAB (TAB)             |    994 |   0.07 |  83.86
 288 |  00527132501 | DIGOXIN 250 MCG TABLET (TAB)       |    993 |   0.07 |  83.93
 289 |  00904765151 | MAPAP PM CAPLET (TAB)              |    993 |   0.07 |     84
 290 |  37000014343 | ALIGN CAPSULE(ORIG 28'S) (CAP)     |    980 |   0.07 |  84.06
 291 |  00115351101 | PYRIDOSTIGMINE 60 MG *DNC* (TAB)   |    967 |   0.07 |  84.13
 292 |  60505254306 | GALANTAMINE HBR 8 MG TAB (TAB)     |    966 |   0.07 |   84.2
 293 |  51991074990 | DUTASTERIDE 0.5 MG CAP (CAP)       |    965 |   0.07 |  84.26
 294 |  00006011254 | JANUVIA 50 MG TAB (TAB)            |    962 |   0.07 |  84.33
 295 |  53746046605 | IBUPROFEN 800 MG *DNC*TAB (TAB)    |    961 |   0.07 |  84.39
 296 |  74312002832 | MELATONIN 1 MG TAB (TAB)           |    956 |   0.07 |  84.46
 297 |  00904548118 | GLUCOS/CHONDROI 500/400 CAP (CAP)  |    954 |   0.07 |  84.53
 298 |  13668009290 | PRAMIPEXOLE 0.25 MG TAB (TAB)      |    950 |   0.07 |  84.59
 299 |  00597013560 | PRADAXA 150 MG UD CAP (CAP)        |    947 |   0.06 |  84.66
 300 |  65162076311 | WARFARIN SOD 2.5 MG TAB (TAB)      |    942 |   0.06 |  84.72
 301 |  00185013001 | BUMETANIDE 2 MG TAB (TAB)          |    935 |   0.06 |  84.78
 302 |  62175026055 | NIFEDIPine ER 30MG*DNC* TAB (TAB)  |    930 |   0.06 |  84.85
 303 |  68382007901 | HALOPERIDOL 5 MG TAB (TAB)         |    930 |   0.06 |  84.91
 304 |  68382003416 | VENLAFAXINE ER 37.5MG*DNC* (CAP)   |    930 |   0.06 |  84.98
 305 |  69387011905 | BENZONATATE 100 MG *DNC*CAP (CAP)  |    929 |   0.06 |  85.04
 306 |  00245021311 | MIDODRINE HCL 10 MG TAB (TAB)      |    924 |   0.06 |   85.1
 307 |  45802042578 | FEXOFENADINE 60 MG TABLET (TAB)    |    924 |   0.06 |  85.17
 308 |  00456341433 | NAMENDA XR14 MG*DNC* (CAP)         |    915 |   0.06 |  85.23
 309 |  00067627550 | GAS X 125MG  SOFTGEL(EXTRA (CAP)   |    915 |   0.06 |  85.29
 310 |  64679092403 | ENALAPRIL  5 MG TAB (TAB)          |    905 |   0.06 |  85.35
 311 |  65862057190 | VALSARTAN 80 MG TAB (TAB)          |    892 |   0.06 |  85.41
 312 |  51991079406 | RIVASTIGMINE 3 MG CAPSULE (CAP)    |    891 |   0.06 |  85.48
 313 |  57664039388 | VENLAFAXINE HCL 37.5 MG TAB (TAB)  |    888 |   0.06 |  85.54
 314 |  00904533260 | ZINC SULFATE 220 MG CAP (CAP)      |    873 |   0.06 |   85.6
 315 |  10370010150 | BUPropION XL150 MG *DNC* (TAB)     |    872 |   0.06 |  85.66
 316 |  57896084501 | CRANBERRY 450 MG TAB (TAB)         |    870 |   0.06 |  85.72
 317 |  00527135001 | LEVOTHYROXINE 175 MCG TAB (TAB)    |    869 |   0.06 |  85.78
 318 |  65162076211 | WARFARIN  2 MG TAB (TAB)           |    862 |   0.06 |  85.83
 319 |  65597070118 | WELCHOL 625MG TABLET (TAB)         |    862 |   0.06 |  85.89
 320 |  51248015103 | VESICARE 10 MG TABLET (TAB)        |    861 |   0.06 |  85.95
 321 |  60505314008 | OLANZAPINE 20 MG TABLET (TAB)      |    852 |   0.06 |  86.01
 322 |  00406048410 | ACETA-COD 300/30 MG TAB (TAB)      |    852 |   0.06 |  86.07
 323 |  65162076511 | WARFARIN SOD 4 MG TAB (TAB)        |    842 |   0.06 |  86.13
 324 |  00832108210 | BENZTROPINE MES 2 MG TAB (TAB)     |    833 |   0.06 |  86.18
 325 |  00071041813 | NITROSTAT 0.4 MG*DNC* TAB (TAB)    |    825 |   0.06 |  86.24
 326 |  68382003610 | VENLAFAXINE ER 150 MG *DNC* (CAP)  |    825 |   0.06 |   86.3
 327 |  00781150701 | ATENOLOL 100 MG TAB (TAB)          |    821 |   0.06 |  86.35
 328 |  40985027435 | COENZYME Q10 200MG CAP (CAP)       |    805 |   0.06 |  86.41
 329 |  00904319760 | FOLIC ACID 0.4 MG TABLET (TAB)     |    801 |   0.05 |  86.46
 330 |  16729003516 | ANASTROZOLE 1 MG TAB (TAB)         |    800 |   0.05 |  86.52
 331 |  63824005634 | MUCINEX DM ER600-30MG*DNC*O (TAB)  |    800 |   0.05 |  86.57
 332 |  00904113213 | VITAMIN B-12 100 MCG TABLET (TAB)  |    800 |   0.05 |  86.63
 333 |  00131247835 | VIMPAT 100 MG TABLET (TAB)         |    799 |   0.05 |  86.68
 334 |  00591090030 | GLIPIZide XL 2.5 MG *DNC*TA (TAB)  |    782 |   0.05 |  86.74
 335 |  51991077290 | LANSOPRAZOLE DR30MG *DNC*CA (CAP)  |    781 |   0.05 |  86.79
 336 |  00071101468 | LYRICA 75 MG CAPSULE (CAP)         |    780 |   0.05 |  86.84
 337 |  60505311308 | OLANZAPINE 10 MG TABLET (TAB)      |    763 |   0.05 |   86.9
 338 |  00904027472 | VITAMIN E 400 UNIT SOFTGEL (CAP)   |    757 |   0.05 |  86.95
 339 |  00597014960 | PRADAXA 75 MG UD CAP (CAP)         |    750 |   0.05 |     87
 340 |  64980012950 | FLORANEX BOTTLE (ORIG) (TAB)       |    750 |   0.05 |  87.05
 341 |  65862066230 | ARIPIPRAZOLE 5 MG TAB (TAB)        |    747 |   0.05 |   87.1
 342 |  49884083109 | DILTIAZEM 24hr CD240MG CP * (CAP)  |    745 |   0.05 |  87.15
 343 |  00228254050 | CARB-LEVO 25-250 TAB (TAB)         |    744 |   0.05 |   87.2
 344 |  16729001901 | MYCOPHENOLATE 500MG*DNC*TAB (TAB)  |    738 |   0.05 |  87.26
 345 |  13668004005 | RISPERIDONE 4 MG TAB (TAB)         |    735 |   0.05 |  87.31
 346 |  55111032890 | NATEGLINIDE 60 MG TABLET (TAB)     |    734 |   0.05 |  87.36
 347 |  40985022481 | GLUCOSAMINE/CHOND 750/600MG (TAB)  |    730 |   0.05 |  87.41
 348 |  59762151703 | CELECOXIB 200 MG CAP (CAP)         |    729 |   0.05 |  87.46
 349 |  64980018210 | SODIUM BICARB 650MG *DNC* T (TAB)  |    722 |   0.05 |  87.51
 350 |  54629000020 | CRANBERRY 500 MG SOFTGEL (CAP)     |    720 |   0.05 |  87.56
 351 |  51991038490 | FOLBIC TABLET (TAB)                |    715 |   0.05 |   87.6
 352 |  11845007552 | CALCIUM 500 VIT D 400 (TAB)        |    704 |   0.05 |  87.65
 353 |  69097022416 | ALENDRONATE SOD 70MG TAB *D (TAB)  |    700 |   0.05 |   87.7
 354 |  00378009401 | CARB-LEVO ER 50-200*DNC*TAB (TAB)  |    699 |   0.05 |  87.75
 355 |  00832201250 | AMANTADINE 100 MG CAP (CAP)        |    696 |   0.05 |   87.8
 356 |  57664064888 | CHLORTHALIDONE 25 MG TABLET (TAB)  |    696 |   0.05 |  87.84
 357 |  13107015690 | PAROXETINE HCL 30 MG TABLET (TAB)  |    683 |   0.05 |  87.89
 358 |  00781207401 | TRIAM-HCTZ 37.5-25 CAP (CAP)       |    681 |   0.05 |  87.94
 359 |  00054000725 | CALCITRIOL 0.25 MCG CAPSULE (CAP)  |    679 |   0.05 |  87.98
 360 |  66993005702 | HYDROXYCHLOROQUINE 200 MG (TAB)    |    677 |   0.05 |  88.03
 361 |  00054252731 | LITHIUM CARB 300 MG CAP (CAP)      |    669 |   0.05 |  88.08
 362 |  64679092603 | ENALAPRIL 20 MG TAB (TAB)          |    666 |   0.05 |  88.12
 363 |  62756014202 | METFORMIN  ER 500 MG TABLET (TAB)  |    664 |   0.05 |  88.17
 364 |  00093220405 | METOCLOPRAMIDE 5 MG TABLET (TAB)   |    657 |   0.05 |  88.21
 365 |  60505024908 | MIRTAZAPINE 45MG TAB (TAB)         |    655 |   0.04 |  88.26
 366 |  00603307932 | CYCLOBENZAPRINE 10 MG TABLE (TAB)  |    655 |   0.04 |   88.3
 367 |  24208063211 | PRESERVISION/LUTEIN SOFTGEL (CAP)  |    654 |   0.04 |  88.35
 368 |  00591365801 | NITROFURANTOI MON/MCR100MG* (CAP)  |    654 |   0.04 |  88.39
 369 |  00591079501 | DICYCLOMINE 20 MG TAB (TAB)        |    652 |   0.04 |  88.44
 370 |  31722053101 | TORSEMIDE 20 MG TAB (TAB)          |    650 |   0.04 |  88.48
 371 |  65862023060 | LAMOTRIGINE 200 MG TABLET (TAB)    |    650 |   0.04 |  88.53
 372 |  00093022001 | BICALUTAMIDE 50 MG TAB (TAB)       |    638 |   0.04 |  88.57
 373 |  50111044102 | TRAZODONE 150MG        TAB (TAB)   |    638 |   0.04 |  88.61
 374 |  60505009400 | DOXAZOSIN MES 2 MG TAB (TAB)       |    637 |   0.04 |  88.66
 375 |  60505313508 | QUETIAPINE FUM 200 MG TAB (TAB)    |    635 |   0.04 |   88.7
 376 |  60505009500 | DOXAZOSIN MES 4MG TAB (TAB)        |    634 |   0.04 |  88.74
 377 |  40985027116 | BIOTIN 5,000 MCG CAPS (CAP)        |    634 |   0.04 |  88.79
 378 |  00591557101 | TRIMETHOPRIM 100 MG TABLET (TAB)   |    633 |   0.04 |  88.83
 379 |  65649010302 | APRISO ER 0.375GM *DNC* CAP (CAP)  |    624 |   0.04 |  88.87
 380 |  57664039588 | VENLAFAXINE HCL 75 MG TAB (TAB)    |    623 |   0.04 |  88.92
 381 |  31722053305 | METHOCARBAMOL 500 MG TAB (TAB)     |    620 |   0.04 |  88.96
 382 |  23155011101 | PROPRANOLOL 20 MG TAB (TAB)        |    618 |   0.04 |     89
 383 |  13668015590 | ESOMEPRAZOLE DR 40MG CP *DN (CAP)  |    617 |   0.04 |  89.04
 384 |  65597010490 | BENICAR 40 MG TAB (TAB)            |    616 |   0.04 |  89.09
 385 |  00536103601 | VIT B COMPLX+VIT C VITABEE (TAB)   |    616 |   0.04 |  89.13
 386 |  29300012601 | BISOPROLOL 5 MG TAB (TAB)          |    614 |   0.04 |  89.17
 387 |  00054474225 | PREDNISONE 2.5 MG TAB (TAB)        |    611 |   0.04 |  89.21
 388 |  00904319251 | VITAMIN B COMPLEX 100 TAB (TAB)    |    610 |   0.04 |  89.25
 389 |  65162076411 | WARFARIN 3 MG TAB (TAB)            |    609 |   0.04 |   89.3
 390 |  13107015790 | PAROXETINE HCL 40 MG TAB (TAB)     |    608 |   0.04 |  89.34
 391 |  00378617201 | METOLAZONE 2.5 MG TAB (TAB)        |    608 |   0.04 |  89.38
 392 |  61958100301 | RANEXA ER 500 MG  *DNC*TAB (TAB)   |    606 |   0.04 |  89.42
 393 |  00904053160 | MULTIVITAMIN W/IRON TAB (TAB)      |    603 |   0.04 |  89.46
 394 |  49884083009 | DILTIAZEM CD 180 MG CAP *DN (CAP)  |    603 |   0.04 |   89.5
 395 |  68462026005 | VERAPAMIL ER 240MG*DNC* TAB (TAB)  |    601 |   0.04 |  89.54
 396 |  64896066201 | RYTARY ER 36.25 MG-145 MG*D (CAP)  |    600 |   0.04 |  89.59
 397 |  53746025401 | RANITIDNE 300 MG TAB (TAB)         |    598 |   0.04 |  89.63
 398 |  68180036309 | FENOFIBRATE 160 MG TAB (TAB)       |    597 |   0.04 |  89.67
 399 |  00054022321 | QUETIAPINE FUM 300MG TAB (TAB)     |    594 |   0.04 |  89.71
 400 |  59746038506 | TERAZOSIN 5 MG CAP (CAP)           |    594 |   0.04 |  89.75
 401 |  00904529352 | GLUCOSAMINE SULF 500 MG CAP (CAP)  |    593 |   0.04 |  89.79
 402 |  00536102008 | SIMETHICONE CHEW 125MG (TAB)       |    592 |   0.04 |  89.83
 403 |  00378035101 | HALOPERIDOL 0.5 MG TAB (TAB)       |    591 |   0.04 |  89.87
 404 |  49884029005 | MEGESTROL 40MG TAB (TAB)           |    590 |   0.04 |  89.91
 405 |  64764024060 | AMITIZA 24MCG *DNC* SOFTGEL (CAP)  |    585 |   0.04 |  89.95
 406 |  46122002878 | GUAIFENESIN ER 600MG*DNC* T (TAB)  |    584 |   0.04 |  89.99
 407 |  59762151603 | CELECOXIB 100 MG CAP (CAP)         |    580 |   0.04 |  90.03
 408 |  63044062201 | RENO CAPS (CAP)                    |    579 |   0.04 |  90.07
 409 |  65862007601 | CIPROFLOXACIN HCL 250MG (TAB)      |    578 |   0.04 |  90.11
 410 |  00054009925 | OXCARBAZEPINE 600 MG TABLET (TAB)  |    576 |   0.04 |  90.15
 411 |  65162075310 | BENAZEPRIL HCL 20 MG TAB (TAB)     |    574 |   0.04 |  90.19
 412 |  74098527112 | VITAMIN B-12 2,500 MCG SUBL (TAB)  |    571 |   0.04 |  90.23
 413 |  00310075290 | CRESTOR 20MG TABLET (TAB)          |    569 |   0.04 |  90.27
 414 |  16500053503 | CITRACAL PETITES (TAB)             |    569 |   0.04 |  90.31
 415 |  00185041060 | BUPropION  SR 100 MG TAB*DN (TAB)  |    566 |   0.04 |  90.35
 416 |  00378061401 | THIORIDAZINE 25 MG TAB (TAB)       |    558 |   0.04 |  90.38
 417 |  68001014203 | RAMIPRIL 2.5 MG CAP (CAP)          |    557 |   0.04 |  90.42
 418 |  59746011506 | PROCHLORPERAZINE 10 MG TAB (TAB)   |    556 |   0.04 |  90.46
 419 |  68462010960 | TOPIRAMATE 100 MG*DNC*TAB (TAB)    |    555 |   0.04 |   90.5
 420 |  07431213329 | FISH OIL 1200 MG (CAP)             |    554 |   0.04 |  90.54
 421 |  00603307821 | CYCLOBENZAPRINE 5 MG TABLET (TAB)  |    553 |   0.04 |  90.57
 422 |  65162076111 | WARFARIN SOD 1 MG TAB (TAB)        |    553 |   0.04 |  90.61
 423 |  00378025701 | HALOPERIDOL 1 MG TABLET (TAB)      |    552 |   0.04 |  90.65
 424 |  57664074588 | REPAGLINIDE 1 MG TAB (TAB)         |    552 |   0.04 |  90.69
 425 |  00469260290 | MYRBETRIQ ER 50 MG TAB*DNC* (TAB)  |    550 |   0.04 |  90.73
 426 |  40985022713 | MAGNESIUM OXIDE 250 MG TAB (TAB)   |    549 |   0.04 |  90.76
 427 |  00430078327 | ASACOL HD DR 800MG *DNC* TA (TAB)  |    546 |   0.04 |   90.8
 428 |  59746038606 | TERAZOSIN 10 MG CAP (CAP)          |    544 |   0.04 |  90.84
 429 |  00054010825 | RAMIPRIL 5 MG CAP (CAP)            |    544 |   0.04 |  90.88
 430 |  13668010960 | DULOXETINE  DR 20MG CP *DNC (CAP)  |    541 |   0.04 |  90.91
 431 |  00093574065 | CYCLOSPORINE 25MG UD CAP (CAP)     |    540 |   0.04 |  90.95
 432 |  00832051100 | BETHANECHOL 10 MG TAB (TAB)        |    540 |   0.04 |  90.99
 433 |  58468002101 | RENAGEL 800MG *DNC* TAB (TAB)      |    540 |   0.04 |  91.02
 434 |  54505033105 | HYDROCORTISONE 5 MG TAB (TAB)      |    540 |   0.04 |  91.06
 435 |  49884098501 | NATEGLINIDE 120 MG TABLET (TAB)    |    537 |   0.04 |   91.1
 436 |  60505254206 | GALANTAMINE HBR 4 MG TABLET (TAB)  |    536 |   0.04 |  91.13
 437 |  00185067405 | HYDROXYZine PAM 25 MG CAP (CAP)    |    531 |   0.04 |  91.17
 438 |  46122007606 | CALCIUM 500 + VIT D3 TAB (TAB)     |    526 |   0.04 |  91.21
 439 |  59746038306 | TERAZOSIN 1 MG CAP (CAP)           |    526 |   0.04 |  91.24
 440 |  61442012210 | FAMOTIDINE 40 MG TAB (TAB)         |    524 |   0.04 |  91.28
 441 |  64597030160 | NUEDEXTA 20-10 MG CAPSULE (CAP)    |    524 |   0.04 |  91.31
 442 |  13811060690 | TL-HEM 150 CAPLET (TAB)            |    523 |   0.04 |  91.35
 443 |  00527132601 | URSODIOL 300MG CAPSULE (CAP)       |    522 |   0.04 |  91.39
 444 |  23155017801 | ISOSORBIDE MN ER 60MG *DNC (TAB)   |    514 |   0.04 |  91.42
 445 |  66443056318 | OSTEO BI-FLEX TAB (TAB)            |    512 |   0.04 |  91.46
 446 |  00143314250 | DOXYCYCLINE HYC100MG CAPS (CAP)    |    511 |   0.04 |  91.49
 447 |  60505016601 | FLUVOXAMINE MALEATE 100 MG (TAB)   |    510 |   0.03 |  91.53
 448 |  00378082501 | CLOZAPINE 25 MG TAB (TAB)          |    508 |   0.03 |  91.56
 449 |  68682010110 | PENTOXIFYLLINE 400MG*DNC*TA (TAB)  |    504 |   0.03 |   91.6
 450 |  68462011060 | TOPIRAMATE 200 MG*DNC*TAB (TAB)    |    503 |   0.03 |  91.63
 451 |  65597010390 | BENICAR 20 MG TABLET (TAB)         |    503 |   0.03 |  91.66
 452 |  00310075590 | CRESTOR 5 MG TAB (TAB)             |    501 |   0.03 |   91.7
 453 |  65162053750 | BENZONATATE 200 MG CAP *DNC (CAP)  |    496 |   0.03 |  91.73
 454 |  51991060401 | VITAMIN D2 50,000  UN*DNC * (CAP)  |    496 |   0.03 |  91.77
 455 |  60505285001 | ALFUZOSIN HCL ER 10MG*DNC*T (TAB)  |    490 |   0.03 |   91.8
 456 |  00378161005 | DICYCLOMINE 10 MG CAPS (CAP)       |    485 |   0.03 |  91.83
 457 |  00054007928 | BALSALAZIDE DISODIUM 750 MG (CAP)  |    484 |   0.03 |  91.87
 458 | #00781502207 | METHYLPREDNISOLONE 4 MG TAB (TAB)  |    483 |   0.03 |   91.9
 459 |  00093204905 | TOLTERODINE ER 4MG*DNC* CAP (CAP)  |    482 |   0.03 |  91.93
 460 |  53489017601 | ALBUTEROL SULF 2MG TAB (TAB)       |    480 |   0.03 |  91.97
 461 |  68682020025 | CARBIDOPA 25 MG TAB (TAB)          |    480 |   0.03 |     92
 462 |  00005556819 | CALTRATE 600+D 800 CHEWYCHO (TAB)  |    480 |   0.03 |  92.03
 463 |  00143211250 | DOXYCYCLINE HYC 100 MG TAB (TAB)   |    477 |   0.03 |  92.06
 464 |  24208043262 | PRESERVISION AREDS TABLET (TAB)    |    477 |   0.03 |   92.1
 465 |  00054009725 | OXCARBAZEPINE 150 MG TAB (TAB)     |    476 |   0.03 |  92.13
 466 |  00781520692 | LOSARTAN HCTZ 50/12.5MG TAB (TAB)  |    476 |   0.03 |  92.16
 467 |  00185064910 | DIPHENHYdramine 50 MG CAPS (CAP)   |    471 |   0.03 |   92.2
 468 |  53746027101 | SULFAMETHOXAZOLE-TMP SS TAB (TAB)  |    470 |   0.03 |  92.23
 469 |  49884064001 | METHIMAZOLE 5 MG TABLET (TAB)      |    468 |   0.03 |  92.26
 470 |  49348081705 | FAMOTIDINE 20 OTC TAB (TAB)        |    468 |   0.03 |  92.29
 471 |  53746051401 | SPIRONOLACTONE  50MG TAB (TAB)     |    465 |   0.03 |  92.32
 472 |  00378522001 | DILTIAZEM ER 120 MG CAP *DN (CAP)  |    462 |   0.03 |  92.36
 473 |  00904431460 | CHROMIUM PICO 200 MCG TABLE (TAB)  |    458 |   0.03 |  92.39
 474 |  49884072401 | HYDROXYUREA 500 MG CAP (CAP)       |    457 |   0.03 |  92.42
 475 |  00904052260 | VITAMIN C 250 MG TAB (TAB)         |    456 |   0.03 |  92.45
 476 |  00054001829 | PREDNISONE 20 MG TAB (TAB)         |    455 |   0.03 |  92.48
 477 |  51660014030 | VALSARTAN 40 MG TAB (TAB)          |    452 |   0.03 |  92.51
 478 |  00527163801 | LEVOTHYROXINE 137 MCG TAB (TAB)    |    450 |   0.03 |  92.54
 479 |  49100036374 | CULTURELLE CAPS (ORIG 30'S) (CAP)  |    450 |   0.03 |  92.57
 480 |  66582031254 | VYTORIN 10-20 MG TABLET (TAB)      |    449 |   0.03 |   92.6
 481 |  68462047301 | URSODIOL 250 MG TAB (TAB)          |    448 |   0.03 |  92.63
 482 |  51991079606 | RIVASTIGMINE 6 MG CAPSULE (CAP)    |    448 |   0.03 |  92.67
 483 |  30768000676 | FOLIC ACID 800 MCG TAB (TAB)       |    444 |   0.03 |   92.7
 484 |  00024414260 | MULTAQ 400MG TABLET (TAB)          |    442 |   0.03 |  92.73
 485 |  00781148701 | AMITRIPTYLINE 25 MG TAB (TAB)      |    439 |   0.03 |  92.76
 486 |  00185061505 | HYDROXYZine PAM 50 MG CAP (CAP)    |    438 |   0.03 |  92.79
 487 |  60505311408 | OLANZAPINE 15 MG TAB (TAB)         |    438 |   0.03 |  92.82
 488 |  60505313901 | QUETIAPINE FUM 400 MG TAB (TAB)    |    438 |   0.03 |  92.85
 489 |  00536322301 | CITRUS CALCIUM 200 VIT D 25 (TAB)  |    438 |   0.03 |  92.88
 490 |  00781261305 | AMOXICILLIN 500 MG CAPSULE (CAP)   |    437 |   0.03 |  92.91
 491 |  68462035201 | HYDROXYZine HCL 10 MG TAB (TAB)    |    437 |   0.03 |  92.94
 492 |  68180036209 | FENOFIBRATE 54 MG TAB (TAB)        |    434 |   0.03 |  92.97
 493 |  68001014103 | RAMIPRIL 10 MG CAPSULE (CAP)       |    433 |   0.03 |     93
 494 |  66993016502 | COLCHICINE 0.6 MG TAB (TAB)        |    433 |   0.03 |  93.03
 495 |  00456122830 | NAMZARIC 28 MG-10 MG CAP (CAP)     |    425 |   0.03 |  93.05
 496 |  00456140590 | BYSTOLIC 5 MG TAB (TAB)            |    424 |   0.03 |  93.08
 497 |  00904506260 | CALCITRATE  200(950)MG  TAB (TAB)  |    422 |   0.03 |  93.11
 498 |  60505009600 | DOXAZOSIN MES 8 MG TAB (TAB)       |    421 |   0.03 |  93.14
 499 |  00456045701 | ARMOUR THYROID 15 MG TABLET (TAB)  |    420 |   0.03 |  93.17
 500 |  51645073706 | CRANBERRY 425 MG CAP (CAP)         |    420 |   0.03 |   93.2
 501 |  00093894301 | ACYCLOVIR 400 MG TAB (TAB)         |    420 |   0.03 |  93.23
 502 |  00456120130 | LINZESS 145 MCG TAB (orig) (CAP)   |    420 |   0.03 |  93.26
 503 |  00378306605 | FENOFIBRATE 145 MG TAB (TAB)       |    419 |   0.03 |  93.29
 504 |  65862031560 | LEVETIRACETAM 1,000MG TAB (TAB)    |    418 |   0.03 |  93.31
 505 |  60505252906 | ZIPRASIDONE 40 CAPS (CAP)          |    418 |   0.03 |  93.34
 506 |  49884000901 | ISOSORBIDE DN 30 MG TAB (TAB)      |    417 |   0.03 |  93.37
 507 |  49884002201 | ISOSORBIDE DN 20 MG TAB (TAB)      |    416 |   0.03 |   93.4
 508 |  00093001806 | TOLTERODINE 2 MG TAB (TAB)         |    414 |   0.03 |  93.43
 509 |  00071101368 | LYRICA 50 MG CAPSULE (CAP)         |    412 |   0.03 |  93.46
 510 |  51645079201 | NIACIN 500 MG TAB (TAB)            |    410 |   0.03 |  93.48
 511 |  65862066330 | ARIPIPRAZOLE 10 MG TAB (TAB)       |    409 |   0.03 |  93.51
 512 |  65862066530 | ARIPIPRAZOLE 20 MG TAB (TAB)       |    409 |   0.03 |  93.54
 513 |  65162075410 | BENAZEPRIL HCL 40 MG TAB (TAB)     |    405 |   0.03 |  93.57
 514 |  00574050801 | FERROUS GLUCONATE 324 MG TA (TAB)  |    404 |   0.03 |   93.6
 515 |  59762374202 | MEDROXYPROGESterone 10 MG T (TAB)  |    402 |   0.03 |  93.62
 516 |  00591247319 | TAMOXIFEN 20 MG TAB (TAB)          |    401 |   0.03 |  93.65
 517 |  60505014502 | OMEPRAZOLE DR10MG*DNC* CAPS (CAP)  |    400 |   0.03 |  93.68
 518 |  87651042067 | AZO CRANBERRY TAB (ORIG) (TAB)     |    400 |   0.03 |  93.71
 519 |  00143117201 | CAPTOPRIL 25 MG TAB (TAB)          |    396 |   0.03 |  93.73
 520 |  60505132309 | PRAVASTATIN SOD 80 MG TAB (TAB)    |    394 |   0.03 |  93.76
 521 |  47335083783 | GALANTAMINE 24MG ER*DNC* CA (CAP)  |    392 |   0.03 |  93.79
 522 |  23155005810 | GLYBURide 5 MG TABLET (TAB)        |    392 |   0.03 |  93.81
 523 |  00904062960 | NIACIN 250 MG TR CAP (CAP)         |    391 |   0.03 |  93.84
 524 |  76439030910 | HYOSCYAMINE 0.125MG SL*DNC* (TAB)  |    390 |   0.03 |  93.87
 525 |  47335083583 | GALANTAMINE 8MG ER CAP*DNC* (CAP)  |    385 |   0.03 |  93.89
 526 |  65862053750 | LEVOFLOXACIN 500 MG TAB (TAB)      |    385 |   0.03 |  93.92
 527 |  68462034690 | LEVOCETIRIZINE 5 MG TAB (TAB)      |    380 |   0.03 |  93.95
 528 |  65862039010 | ONDANSETRON ODT 4 MG TAB (TAB)     |    380 |   0.03 |  93.97
 529 |  68001021300 | LOVASTATIN 10 MG TABLET (TAB)      |    379 |   0.03 |     94
 530 |  65862001801 | CEPHALEXIN 250 MG CAP (CAP)        |    379 |   0.03 |  94.02
 531 |  00536105022 | CALCIUM ANTACID CHEW 750MG (TAB)   |    376 |   0.03 |  94.05
 532 |  43292055540 | B COMPLEX OPT 100 TABLET (TAB)     |    376 |   0.03 |  94.08
 533 |  00378013501 | DILTIAZEM 90 MG TABLET (TAB)       |    375 |   0.03 |   94.1
 534 |  51672412501 | CARBAMAZEPINE XR 400MG*DNC* (TAB)  |    372 |   0.03 |  94.13
 535 |  07610019520 | CALCIUM CITRATE 400 MG (TAB)       |    372 |   0.03 |  94.15
 536 |  68382022816 | FENOFIBRATE 48 MG TAB (TAB)        |    369 |   0.03 |  94.18
 537 |  65862066630 | ARIPIPRAZOLE 30 MG TAB (TAB)       |    369 |   0.03 |   94.2
 538 |  66685100101 | AMOX-CLAV 875-125 MG TA (TAB)      |    368 |   0.03 |  94.23
 539 |  60505311203 | OLANZAPINE 7.5 MG TAB (TAB)        |    366 |   0.03 |  94.25
 540 |  65862058401 | AMLODIPINE/BENAZ 5/20 CAP (CAP)    |    364 |   0.02 |  94.28
 541 |  51991081390 | FOLTANX TABLET (TAB)               |    364 |   0.02 |   94.3
 542 |  00093220305 | METOCLOPRAMIDE 10 MG TAB (TAB)     |    363 |   0.02 |  94.33
