Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 301 |  76644356317 | OSTEO BI-FLEX TAB                  |    228 |   0.06 |  92.75
 302 |  40985027435 | COENZYME Q10 200MG CAP             |    228 |   0.06 |   92.8
 303 |  51645079201 | NIACIN 500 MG TAB                  |    228 |   0.06 |  92.86
 304 |  60505132309 | PRAVASTATIN SOD 80 MG TAB          |    226 |   0.05 |  92.91
 305 |  68001027900 | DICLOFENAC SOD EC 25 MG TAB        |    226 |   0.05 |  92.97
 306 |  54092019112 | PENTASA 500 MG CAPS *DNC*          |    224 |   0.05 |  93.02
 307 |  23155050201 | HYDROXYZine HCL 50 MG TAB          |    224 |   0.05 |  93.08
 308 |  67618010928 | COLACE 50 MG CAPSULE               |    224 |   0.05 |  93.13
 309 |  51645073706 | CRANBERRY 425 MG CAP               |    224 |   0.05 |  93.19
 310 |  60505311408 | OLANZAPINE 15 MG TAB               |    214 |   0.05 |  93.24
 311 |  13668009290 | PRAMIPEXOLE 0.25 MG TAB            |    210 |   0.05 |  93.29
 312 |  49348081705 | FAMOTIDINE 20MG OTC TAB            |    206 |   0.05 |  93.34
 313 |  69918020101 | DESMOPRESSIN ACETATE 0.2MG         |    205 |   0.05 |  93.39
 314 |  87701040767 | CALCIUM 500+VITD3 600TAB           |    204 |   0.05 |  93.44
 315 |  65162075410 | BENAZEPRIL HCL 40 MG TAB           |    203 |   0.05 |  93.49
 316 |  65862007601 | CIPROFLOXACIN HCL 250MG            |    203 |   0.05 |  93.54
 317 |  59762045001 | COLESTIPOL HCL 1 GM TAB *DN        |    202 |   0.05 |  93.58
 318 |  23155005810 | GLYBURide 5 MG TABLET              |    202 |   0.05 |  93.63
 319 |  49348030610 | NAPROXE 220MG(ORIG)                |    200 |   0.05 |  93.68
 320 |  57896010101 | ACETAMINOPHEN 325 MG(ORIG)         |    200 |   0.05 |  93.73
 321 |  49884050101 | BUDESONIDE EC 3 MG CAP *DNC        |    198 |   0.05 |  93.78
 322 |  58468013001 | RENVELA 800 MG*DNC*TAB             |    196 |   0.05 |  93.83
 323 |  65162076111 | WARFARIN SOD 1 MG TAB              |    193 |   0.05 |  93.87
 324 |  59762080002 | TOLTERODINE 2 MG TAB               |    190 |   0.05 |  93.92
 325 |  45963053930 | ONDANSETRON HCL 8 MG TAB           |    190 |   0.05 |  93.96
 326 |  65162076710 | WARFARIN SOD 6 MG TABLET           |    187 |   0.05 |  94.01
 327 |  51660014030 | VALSARTAN 40 MG TAB                |    186 |   0.05 |  94.06
 328 |  63304069301 | CLINDAMYCIN HCL 300 MG CAPS        |    181 |   0.04 |   94.1
 329 |  69076047601 | GLYCOPYRROLATE 2 MG TAB            |    180 |   0.04 |  94.14
 330 |  65862059760 | LAMIVUDINE-ZIDOVUDINE(ORIG)        |    180 |   0.04 |  94.19
 331 |  59762106102 | DIPHENOXYLATE-ATROPINE 2.5-        |    180 |   0.04 |  94.23
 332 |  57141000497 | VIACTIV+ D CHOCO CHEW+12(OR        |    180 |   0.04 |  94.27
 333 |  30761012012 | ALPHA LIPOIC ACID 100MG            |    180 |   0.04 |  94.32
 334 |  13668009390 | PRAMIPEXOLE  0.5MG TABS            |    178 |   0.04 |  94.36
 335 |  60505009600 | DOXAZOSIN MES 8 MG TAB             |    177 |   0.04 |   94.4
 336 |  61958100301 | RANEXA ER 500 MG  *DNC*TAB         |    177 |   0.04 |  94.45
 337 |  30768029545 | KRILL OIL 1000 MG SOFTGEL          |    176 |   0.04 |  94.49
 338 |  51672412501 | CARBAMAZEPINE XR 400MG*DNC*        |    175 |   0.04 |  94.53
 339 |  62175026237 | NIFEDIPine ER 90MG*DNC*PROC        |    172 |   0.04 |  94.57
 340 |  16729000717 | SIMVASTATIN 80 MG TAB              |    171 |   0.04 |  94.61
 341 |  27241001709 | MONTELUKAST 5MG CHEW TAB           |    171 |   0.04 |  94.66
 342 |  11845011831 | VITAMIN D 400 UI SOFTGEL           |    170 |   0.04 |   94.7
 343 |  65597010490 | BENICAR 40 MG TAB                  |    170 |   0.04 |  94.74
 344 |  51672405506 | AMIODARONE HCL 100 MG TAB          |    169 |   0.04 |  94.78
 345 |  68180051801 | LISINOPRIL-HCTZ 10-12.5 MG         |    168 |   0.04 |  94.82
 346 |  31722053001 | TORSEMIDE 10 MG TABLET             |    164 |   0.04 |  94.86
 347 |  68382006516 | SIMVASTATIN 5 MG TAB               |    161 |   0.04 |   94.9
 348 |  53746027101 | SULFAMETHOXAZOLE-TMP SS TAB        |    161 |   0.04 |  94.94
 349 |  63824005634 | MUCINEX DM ER600-30MG*DNC*O        |    160 |   0.04 |  94.98
 350 |  52544015230 | RAPAFLO 8MG CAPSULE                |    159 |   0.04 |  95.01
 351 |  23155005701 | GLYBURide 2.5 MG TAB               |    158 |   0.04 |  95.05
 352 |  65862066130 | ARIPIPRAZOLE 2 MG TAB              |    158 |   0.04 |  95.09
 353 |  66993016502 | COLCHICINE 0.6 MG TAB              |    153 |   0.04 |  95.13
 354 |  37205098078 | PAIN RELIEVER 500 MG GELCAP        |    150 |   0.04 |  95.16
 355 |  49100036374 | CULTURELLE CAPS (ORIG 30'S)        |    150 |   0.04 |   95.2
 356 |  13668009490 | PRAMIPEX 1MG TABLET                |    150 |   0.04 |  95.24
 357 |  87651042067 | AZO CRANBERRY TAB (ORIG)           |    150 |   0.04 |  95.27
 358 |  47335083583 | GALANTAMINE 8MG ER CAP*DNC*        |    148 |   0.04 |  95.31
 359 |  74098527073 | LUTEIN 20 MG SOFTGEL               |    147 |   0.04 |  95.34
 360 |  11845096101 | MAGNESIUM 200 MG TABLET            |    146 |   0.04 |  95.38
 361 |  68462011060 | TOPIRAMATE 200 MG*DNC*TAB          |    146 |   0.04 |  95.42
 362 |  53746019005 | NAPROXEN 500 MG TABLET             |    146 |   0.04 |  95.45
 363 |  23155002701 | VERAPAMIL 120 MG TAB               |    146 |   0.04 |  95.49
 364 |  60505254206 | GALANTAMINE HBR 4 MG TABLET        |    144 |   0.03 |  95.52
 365 |  43547027809 | IRBESARTAN 150 MG TAB              |    142 |   0.03 |  95.56
 366 |  57664039688 | VENLAFAXINE HCL 100 MG TAB         |    142 |   0.03 |  95.59
 367 |  51991081190 | METAFOLBIC PLUS                    |    142 |   0.03 |  95.62
 368 |  32420846530 | OCUVITE SOFTGEL ADULT 50+          |    142 |   0.03 |  95.66
 369 |  60505253106 | ZIPRASIDONE 80 MG CAP              |    142 |   0.03 |  95.69
 370 |  69387010701 | VALPROIC ACID 250 MG*DNC* C        |    140 |   0.03 |  95.73
 371 |  65862058301 | AMLODIPINE-BENAZ 5/10 CAP          |    140 |   0.03 |  95.76
 372 |  54092047612 | LIALDA 1.2 GM TABLET SA            |    140 |   0.03 |  95.79
 373 | #49884067801 | NIFEDIPINE ER 60MG*DNC* TAB        |    140 |   0.03 |  95.83
 374 |  65862050220 | AMOX TR-K CLV 500-125 MG TA        |    137 |   0.03 |  95.86
 375 |  13668015490 | ESOMEPRAZOLE DR 20MG *DNC*         |    133 |   0.03 |  95.89
 376 |  65649030302 | XIFAXAN 550 MG TABLET              |    132 |   0.03 |  95.93
 377 |  42192033101 | NP THYROID 90 MG TABLET            |    128 |   0.03 |  95.96
 378 |  16252061830 | ROSUVASTATIN 40 MG TAB             |    126 |   0.03 |  95.99
 379 |  65862053750 | LEVOFLOXACIN 500 MG TAB            |    122 |   0.03 |  96.02
 380 |  60505253006 | ZIPRASIDONE 60 MG CAP              |    121 |   0.03 |  96.05
 381 |  44946101003 | FLUORIDE 1MG  CHEW TAB(orig        |    120 |   0.03 |  96.07
 382 |  43547033003 | IRBESARTAN-HCTZ 150-12.5 MG        |    120 |   0.03 |   96.1
 383 |  59676057101 | INTELENCE 200MG*DNC*(ORIG)         |    120 |   0.03 |  96.13
 384 |  65862066630 | ARIPIPRAZOLE 30 MG TAB             |    120 |   0.03 |  96.16
 385 |  65862021105 | MINOCYCLINE 100 MG*DNC* CAP        |    120 |   0.03 |  96.19
 386 |  65649010302 | APRISO ER 0.375GM *DNC* CAP        |    120 |   0.03 |  96.22
 387 |  74026187756 | AREDIUM TAB                        |    120 |   0.03 |  96.25
 388 |  64679092303 | ENALAPRIL 2.5 MG TAB               |    119 |   0.03 |  96.28
 389 |  57664011688 | VERAPAMIL ER 120 MG*DNC* TA        |    118 |   0.03 |  96.31
 390 |  33342007510 | VALSARTAN-HCTZ 160-12.5 MG         |    118 |   0.03 |  96.34
 391 |  65162054510 | PRIMIDONE 250 MG TABLET            |    116 |   0.03 |  96.36
 392 |  68682070530 | DILTIAZEM ER 180 MG TAB *DN        |    116 |   0.03 |  96.39
 393 |  65862058401 | AMLODIPINE/BENAZ 5/20 CAP          |    116 |   0.03 |  96.42
 394 |  31722027090 | QUINAPRIL 40 MG TAB                |    116 |   0.03 |  96.45
 395 |  31284353430 | PHILLIPS COLON HEALTH CAPS         |    116 |   0.03 |  96.48
 396 |  62175012937 | ISOSORBIDE MN ER120MG *DNC         |    116 |   0.03 |   96.5
 397 |  51991079306 | RIVASTIGMINE 1.5 MG CAP            |    116 |   0.03 |  96.53
 398 |  16729007801 | CARB-LEVO ER 25-100*DNC*TAB        |    116 |   0.03 |  96.56
 399 |  65162075210 | BENAZEPRIL HCL 10 MG TABLET        |    114 |   0.03 |  96.59
 400 |  68546022956 | AZILECT 1 MG TABLET                |    114 |   0.03 |  96.62
 401 |  68180051902 | LISINOPRIL-HCTZ 20-12.5 TAB        |    114 |   0.03 |  96.64
 402 |  76439036490 | VIRT-VITE TABLET                   |    114 |   0.03 |  96.67
 403 |  50458058030 | XARELTO 10 MG TAB                  |    114 |   0.03 |   96.7
 404 |  49884005601 | IMIPRAMINE HCL 50 MG TAB           |    112 |   0.03 |  96.73
 405 |  13668027105 | CARBAMAZEpine CHEW 100MG           |    112 |   0.03 |  96.75
 406 |  75834002001 | VITAMIN D3 50000 UNITS CAP         |    112 |   0.03 |  96.78
 407 |  57664074788 | REPAGLINIDE 2 MG TAB               |    112 |   0.03 |  96.81
 408 |  68462018905 | NAPROXEN 375 MG TAB                |    112 |   0.03 |  96.83
 409 |  68180011807 | LEVETIRACETAM ER 750 MG TAB        |    112 |   0.03 |  96.86
 410 |  53489038601 | MINOXIDIL 2.5 MG TABLET            |    112 |   0.03 |  96.89
 411 |  74312004349 | CRANBERRY 4200 MG+VIT CAPS         |    112 |   0.03 |  96.91
 412 |  68180052002 | LISINOPRIL-HCTZ 20-25 MG TA        |    112 |   0.03 |  96.94
 413 |  54629403960 | CALCIUM CITRATE+D 250-100          |    112 |   0.03 |  96.97
 414 |  57664065588 | PINDOLOL 5 MG TABLET               |    112 |   0.03 |     97
 415 |  60505009300 | DOXAZOSIN MES 1 MG TAB             |    112 |   0.03 |  97.02
 416 |  51991079606 | RIVASTIGMINE 6 MG CAPSULE          |    112 |   0.03 |  97.05
 417 |  63402030430 | LATUDA 40 MG TAB                   |    112 |   0.03 |  97.08
 418 |  68382048428 | MESALAMINE 800 MG DR TAB           |    112 |   0.03 |   97.1
 419 |  65862001801 | CEPHALEXIN 250 MG CAP              |    105 |   0.03 |  97.13
 420 |  31722020090 | FOSINOPRIL 10 MG TAB               |    105 |   0.03 |  97.16
 421 |  50580049660 | TYLENOL 325 MG TAB                 |    100 |   0.02 |  97.18
 422 |  73373900117 | L METHIONINE 500MG CAP(ORIG        |    100 |   0.02 |   97.2
 423 |  76653601976 | MAGNESIUM CITRATE 200MG(ORI        |    100 |   0.02 |  97.23
 424 |  42192032901 | NP THYROID 30 MG TABLET            |     98 |   0.02 |  97.25
 425 |  59762501401 | SPIRONOLACT/HCTZ 25/25 TAB         |     98 |   0.02 |  97.28
 426 |  11845053301 | ACIDOPHILUS-PECTIN CAPSULE         |     97 |   0.02 |   97.3
 427 |  68001025204 | FLUCONAZOLE 100 MG TABLET          |     96 |   0.02 |  97.32
 428 |  43292055540 | B COMPLEX OPT 100 TABLET           |     91 |   0.02 |  97.34
 429 |  54092025490 | FOSRENOL 1000 MG CHEW(ORIG         |     90 |   0.02 |  97.37
 430 |  50383017290 | LEVOCARNITINE 330 MG TABLET        |     90 |   0.02 |  97.39
 431 |  68462010810 | TOPIRAMATE 25 MG*DNC*TAB           |     90 |   0.02 |  97.41
 432 |  50580072824 | ZYRTEC-D TABLET (UD)*DNC*          |     90 |   0.02 |  97.43
 433 |  13668009190 | PRAMIPEX 0.125MG TAB               |     90 |   0.02 |  97.45
 434 |  51660014290 | VALSARTAN 160 MG TAB(ORIG)         |     90 |   0.02 |  97.48
 435 |  65862058701 | AMLODIPINE-BENAZ 10-40MG CA        |     90 |   0.02 |   97.5
 436 |  53451010101 | HORIZANT ER 600MG (ORIG)           |     90 |   0.02 |  97.52
 437 |  55253060130 | TIAGABINE HCL 4 MG TAB             |     90 |   0.02 |  97.54
 438 |  24208043262 | PRESERVISION AREDS TABLET          |     90 |   0.02 |  97.56
 439 |  68001021300 | LOVASTATIN 10 MG TAB               |     88 |   0.02 |  97.58
 440 |  51991081390 | FOLTANX TABLET                     |     88 |   0.02 |  97.61
 441 |  51991079506 | RIVASTIGMINE 4.5 MG CAPSULE        |     88 |   0.02 |  97.63
 442 |  43199001101 | HYOSCYAMINE 0.125MG SL*DNC*        |     88 |   0.02 |  97.65
 443 |  62559015801 | FLUVOXAMINE MALEATE 25 MG T        |     86 |   0.02 |  97.67
 444 |  66536002561 | VITAMIN K2 100MCG CAP              |     86 |   0.02 |  97.69
 445 |  45802032530 | GUAIFENESIN ER 1200 MG*UD          |     84 |   0.02 |  97.71
 446 |  51991077133 | LANSOPRAZOLE DR15MG  *DNC*C        |     84 |   0.02 |  97.73
 447 |  63402030230 | LATUDA 20 MG TABLET                |     84 |   0.02 |  97.75
 448 |  34601709660 | FEOSOL 45 MG CARBONYL IRON         |     84 |   0.02 |  97.77
 449 |  49884021102 | PROPAFENONE HCL SR 425 MG C        |     84 |   0.02 |  97.79
 450 |  51991081701 | PROPRANOLOL ER 60 MG *DNC*         |     84 |   0.02 |  97.81
 451 |  68682010110 | PENTOXIFYLLINE 400MG*DNC*TA        |     84 |   0.02 |  97.83
 452 |  42865030002 | ZENPEP DR 5000 UNITS CAPSU         |     84 |   0.02 |  97.85
 453 |  68001018705 | QUINAPRIL 20 MG TAB                |     84 |   0.02 |  97.87
 454 |  51672400105 | NORTRIPTYLINE HCL 10 MG CAP        |     84 |   0.02 |  97.89
 455 |  59762010401 | SULFASALAZINE EC DR 500MG*D        |     84 |   0.02 |  97.91
 456 |  16729003410 | LETROZOLE 2.5 MG TAB               |     84 |   0.02 |  97.93
 457 |  68682040910 | CHLORDIAZEPOX-CLIDINIUM            |     84 |   0.02 |  97.95
 458 |  60505311203 | OLANZAPINE 7.5 MG TAB              |     84 |   0.02 |  97.97
 459 |  65162037310 | OXYBUTYNIN ER15MG*DNC* TAB         |     84 |   0.02 |  97.99
 460 |  23155001701 | TETRACYCLINE 250 MG CAPSULE        |     80 |   0.02 |  98.01
 461 |  49884008701 | DEXAMETHASONE 4 MG TAB             |     78 |   0.02 |  98.03
 462 |  64764017590 | DEXILANT DR 60MG CAPSULE *D        |     74 |   0.02 |  98.05
 463 |  16252061530 | ROSUVASTATIN 5 MG TAB              |     73 |   0.02 |  98.07
 464 |  10370019005 | GLIPIZide ER 5 MG *DNC*TAB         |     72 |   0.02 |  98.09
 465 |  49884083209 | DILTIAZEM CAP 300 MG CD *DN        |     72 |   0.02 |   98.1
 466 |  11845013665 | LUTEIN 6 MG SOFTGEL                |     72 |   0.02 |  98.12
 467 |  43547026810 | ROPINIROLE HCL 0.25MG TAB          |     72 |   0.02 |  98.14
 468 |  65162066910 | ACEBUTOLOL 200 MG CAPSULE          |     72 |   0.02 |  98.16
 469 |  40985022408 | LUTEIN 10 MG TABLET                |     70 |   0.02 |  98.17
 470 |  16729002015 | PIOGLITAZONE 15 MG TAB             |     70 |   0.02 |  98.19
 471 |  24385046678 | FIBER THERAPY 500 MG CAPLET        |     67 |   0.02 |  98.21
 472 |  33342012110 | SILDENAFIL 20 MG  *DNC*TAB         |     64 |   0.02 |  98.22
 473 |  55513007330 | SENSIPAR 30 MG*DNC* TAB            |     64 |   0.02 |  98.24
 474 |  65862053650 | LEVOFLOXACIN 250 MG TAB            |     63 |   0.02 |  98.25
 475 |  65862070020 | CEFUROXIME AXETIL 500MG *DN        |     62 |   0.02 |  98.27
 476 |  64980017303 | FOLITAB 500 CAPLET                 |     61 |   0.01 |  98.28
 477 |  31191709502 | THERAGRAN-M PREMIER 50 PLUS        |     61 |   0.01 |   98.3
 478 |  67253046010 | GLYBURide MICRO 1.5 MG TAB         |     60 |   0.01 |  98.31
 479 |  87651030152 | AZO STANDARD 95MG (ORIG)           |     60 |   0.01 |  98.33
 480 |  61442012110 | FAMOTIDINE 20 MG TAB               |     60 |   0.01 |  98.34
 481 |  59746011306 | PROCHLORPERAZINE 5 MG TAB          |     60 |   0.01 |  98.35
 482 |  61958070101 | TRUVADA (ORIG)                     |     60 |   0.01 |  98.37
 483 |  50532011510 | HYOSCYAMINE ER 0.375MG*DNC         |     60 |   0.01 |  98.38
 484 |  68382034606 | DONEPEZIL ODT 5 MG  TAB *DN        |     60 |   0.01 |   98.4
 485 |  51991033106 | NEVIRAPINE 200 MG  (ORIG)          |     60 |   0.01 |  98.41
 486 |  16500008619 | FLINTSTONES EXTRA C TAB CHE        |     60 |   0.01 |  98.43
 487 |  60505014502 | OMEPRAZOLE DR10MG*DNC* CAPS        |     60 |   0.01 |  98.44
 488 |  49884040191 | RISPERIDONE ODT 2MG *DNC           |     60 |   0.01 |  98.46
 489 |  16500007909 | FLINTSTONES  W/IRON CHEW TA        |     60 |   0.01 |  98.47
 490 |  16729002115 | PIOGLITAZONE 30 MG TAB             |     60 |   0.01 |  98.49
 491 |  76439036090 | L-METHYL-MC TABLET                 |     60 |   0.01 |   98.5
 492 |  74312441905 | SAW PALMETO 450                    |     60 |   0.01 |  98.51
 493 |  51991018142 | FERROCITE TAB (UD)                 |     60 |   0.01 |  98.53
 494 |  65162032109 | NIACIN ER 500 MG*DNC* TAB          |     60 |   0.01 |  98.54
 495 |  76653602603 | UBIQUINOL 50 MG (ORIG)             |     60 |   0.01 |  98.56
 496 |  59762374202 | MEDROXYPROGESterone 10 MG T        |     60 |   0.01 |  98.57
 497 |  76280084221 | CRANACTIN AF CRANBERRY EXTR        |     60 |   0.01 |  98.59
 498 |  68180041006 | IRBESARTAN 75 MG TAB               |     60 |   0.01 |   98.6
 499 |  59746038306 | TERAZOSIN 1 MG CAP                 |     60 |   0.01 |  98.62
 500 |  69543010730 | DESLORATADINE 5 MG TAB             |     60 |   0.01 |  98.63
 501 |  66582031331 | VYTORIN 10-40 MG TAB               |     58 |   0.01 |  98.64
 502 |  59746038410 | TERAZOSIN 2 MG CAP                 |     58 |   0.01 |  98.66
 503 |  16500053503 | CITRACAL PETITES                   |     58 |   0.01 |  98.67
 504 |  64764091830 | ULORIC 40 MG TABLET                |     58 |   0.01 |  98.69
 505 |  65597010730 | BENICAR HCT 40-25 MG TABLET        |     58 |   0.01 |   98.7
 506 |  68462023401 | FELODIPINE ER 5 MG *DNC*TAB        |     58 |   0.01 |  98.71
 507 |  21245565093 | VITAMIN K2 100MCG TAB              |     58 |   0.01 |  98.73
 508 |  54629085401 | MAGNESIUM 300 MG CAP               |     58 |   0.01 |  98.74
 509 |  68180011707 | LEVETIRACETAM ER 500MG*DNC*        |     58 |   0.01 |  98.76
 510 |  54629061500 | MELATONIN 5 MG  SBL                |     56 |   0.01 |  98.77
 511 |  66758018001 | KLOR-CON M15 TABLET                |     56 |   0.01 |  98.78
 512 |  68040060616 | LIMBREL500 CAPSULE                 |     56 |   0.01 |   98.8
 513 |  51991064501 | V-C FORTE CAPSULE                  |     56 |   0.01 |  98.81
 514 |  53746017901 | METFORMIN ER 750 MG TABLET         |     56 |   0.01 |  98.82
 515 |  64980016301 | BETHANECHOL 50 MG TAB              |     56 |   0.01 |  98.84
 516 |  68462025601 | ROPINIROLE HCL 2MG  TAB            |     56 |   0.01 |  98.85
 517 |  60505252806 | ZIPRASIDONE 20MG CAPS              |     56 |   0.01 |  98.87
 518 |  68180031406 | IMIPRAMINE PAM 75 MG               |     56 |   0.01 |  98.88
 519 |  65597010690 | BENICAR HCT 40-12.5 MG TAB         |     56 |   0.01 |  98.89
 520 |  31722053201 | TORSEMIDE 100MG TABLET             |     56 |   0.01 |  98.91
 521 |  31722052901 | TORSEMIDE 5 MG TABLET              |     56 |   0.01 |  98.92
 522 |  52937000120 | VASCEPA 1 GM CAPSULE               |     56 |   0.01 |  98.93
 523 |  65862008201 | GLYBURide-METFOR 5/500 MG          |     56 |   0.01 |  98.95
 524 |  31722020901 | TERBINAFINE HCL 250MG*DNC*         |     56 |   0.01 |  98.96
 525 |  50111046901 | PROPRANOLOL 40 MG TAB              |     56 |   0.01 |  98.97
 526 |  49884056111 | LAMOTRIGINE ER 25 MG TABLET        |     56 |   0.01 |  98.99
 527 |  50458054160 | INVOKAMET 50-1000 MG TAB           |     56 |   0.01 |     99
 528 |  43547033103 | IRBESARTAN-HCTZ 300-12.5 MG        |     56 |   0.01 |  99.01
 529 |  52544015130 | RAPAFLO 4 MG CAPSULE               |     56 |   0.01 |  99.03
 530 |  59762285801 | EXEMESTANE 25 MG TAB               |     56 |   0.01 |  99.04
 531 |  31722026890 | QUINAPRIL 10 MG TAB                |     56 |   0.01 |  99.06
 532 |  63402031230 | LATUDA 120 MG TABLET               |     56 |   0.01 |  99.07
 533 |  67618010760 | SLOW-MAG TAB -71.5 MG (ORIG        |     56 |   0.01 |  99.08
 534 |  11845012995 | MILK THISTLE 150 MG CAP            |     56 |   0.01 |   99.1
 535 |  13668009590 | PRAMIPEXOLE 1.5 MG TAB             |     56 |   0.01 |  99.11
 536 |  63402030830 | LATUDA 80MG TAB                    |     56 |   0.01 |  99.12
 537 |  68180028101 | ETHAMBUTOL HCL 400 MG TAB          |     56 |   0.01 |  99.14
 538 |  23594050501 | MILLIPRED 5 MG TAB                 |     56 |   0.01 |  99.15
 539 |  64980010401 | PHOSPHA 250 NEUTRAL TABLET         |     56 |   0.01 |  99.16
 540 |  64764017130 | DEXILANT DR 30 MG CAP *DNC*        |     56 |   0.01 |  99.18
 541 |  57664039288 | VENLAFAXINE HCL 25 MG TAB          |     56 |   0.01 |  99.19
 542 |  64764008060 | AMITIZA 8 MCG SOFTGEL *DNC*        |     52 |   0.01 |   99.2
 543 |  60505254406 | GALANTAMINE 12 MG TAB              |     51 |   0.01 |  99.22
 544 |  65162053750 | BENZONATATE 200 MG CAP *DNC        |     48 |   0.01 |  99.23
 545 |  50742019001 | CYPROHEPTADINE 4 MG TAB            |     48 |   0.01 |  99.24
 546 |  16729003001 | METHYLDOPA 250 MG TABLET           |     45 |   0.01 |  99.25
 547 |  49348012813 | FAMOTIDINE 10MG OTC  TAB           |     44 |   0.01 |  99.26
 548 |  67877048384 | TELMISARTAN 40 MG (UD)             |     44 |   0.01 |  99.27
 549 |  65862053820 | LEVOFLOXACIN 750 MG TAB            |     44 |   0.01 |  99.28
 550 |  46122004075 | ALLEGRA ALLERGY 180 MG *DNC        |     43 |   0.01 |  99.29
 551 |  13811067730 | LEFLUNOMIDE 10 MG TABLET           |     42 |   0.01 |   99.3
 552 |  65862017760 | CEFDINIR 300 MG CAPSULE            |     42 |   0.01 |  99.31
 553 |  60258016001 | RENA-VITE TABLET                   |     42 |   0.01 |  99.32
 554 |  11523726503 | ZEGERID OTC 20-1100 MG CAP         |     42 |   0.01 |  99.33
 555 |  57664039488 | VENLAFAXINE HCL 50 MG TAB          |     42 |   0.01 |  99.34
 556 |  92961001633 | ESTROVEN ENERGY CAP(orig)          |     40 |   0.01 |  99.35
 557 |  68462018805 | NAPROXEN 250 MG TAB                |     37 |   0.01 |  99.36
 558 |  65862069920 | CEFUROXIME AXETIL 250 MG           |     34 |   0.01 |  99.37
 559 |  42799080601 | IVERMECTIN 3 MG TAB                |     33 |   0.01 |  99.38
 560 |  68382026606 | PARICALCITOL1 MCG*DNC*CAPS         |     32 |   0.01 |  99.39
 561 |  81506600136 | DIGESTIIVE ADVANTAGE PROBIO        |     32 |   0.01 |  99.39
 562 |  74300000609 | UNISOM SLEEP AID TAB 25MG (        |     32 |   0.01 |   99.4
 563 |  66582031531 | VYTORIN 10-80 MG TAB               |     31 |   0.01 |  99.41
 564 |  10370021901 | POTASSIUM CL ER 8MEQ CAP *D        |     31 |   0.01 |  99.42
 565 |  26974041080 | DIFF-STAT CAPSULE                  |     31 |   0.01 |  99.42
 566 |  68001025404 | FLUCONAZOLE 200 MG TAB             |     31 |   0.01 |  99.43
 567 |  50458014030 | INVOKANA 100 MG TABLET             |     30 |   0.01 |  99.44
 568 |  60569049501 | UROMAG 140 MG CAPSULE              |     30 |   0.01 |  99.45
 569 |  15584010101 | ATRIPLA TAB (ORIG)                 |     30 |   0.01 |  99.45
 570 |  68382007816 | FENOFIBRIC ACID DR 135MG*DN        |     30 |   0.01 |  99.46
 571 |  30768000651 | VITAMIN D3 400IU+ VIT A 700        |     30 |   0.01 |  99.47
 572 |  49884027711 | OLANZAPINE/FLUOX 3/25MG*DNC        |     30 |   0.01 |  99.48
 573 |  30768000348 | MILK THISTLE 240 MG XTRA CA        |     30 |   0.01 |  99.48
 574 |  52747080060 | HEMOCYTE PLUS CAPS                 |     30 |   0.01 |  99.49
 575 |  68546014256 | AZILECT 0.5 MG TABLET              |     30 |   0.01 |   99.5
 576 |  65162055310 | METAXALONE 800 MG TAB              |     30 |   0.01 |   99.5
 577 |  64764058030 | BRINTELLIX 20 MG TAB  (ORIG        |     30 |   0.01 |  99.51
 578 |  43292055841 | SAW PALMETTO 500 MG SOFTG          |     30 |   0.01 |  99.52
 579 |  43547027909 | IRBESARTAN 300 MG TAB              |     30 |   0.01 |  99.53
 580 |  54505033310 | HYDROCORTISONE 20MG TAB            |     30 |   0.01 |  99.53
 581 |  49884070155 | CLOMIPHENE CIT 50MG (UD) TA        |     30 |   0.01 |  99.54
 582 |  60505265705 | TRIAMTERENE-HCTZ 75-50 MG T        |     30 |   0.01 |  99.55
 583 |  61958040101 | VIREAD 300MG T (ORIG)              |     30 |   0.01 |  99.55
 584 |  65162052111 | PROMETHAZINE 25 MG TAB             |     30 |   0.01 |  99.56
 585 |  68180077106 | AMLOD-VALSA-HCTZ 5-160-12.5        |     30 |   0.01 |  99.57
 586 |  55111012960 | RANITIDINE 150 MG CAPSULE          |     30 |   0.01 |  99.58
 587 |  66869010490 | LIVALO 1 MG TAB                    |     30 |   0.01 |  99.58
 588 |  65162032309 | NIACIN ER 1000 MG*DNC* TAB         |     30 |   0.01 |  99.59
 589 |  68180016006 | AZITHROMYCIN 250 MG TAB            |     30 |   0.01 |   99.6
 590 |  61958060101 | EMTRIVA 200 MG CAP (ORIG)          |     30 |   0.01 |  99.61
 591 |  76439035890 | L-METHYLFOLATE CALCIUM 15MG        |     30 |   0.01 |  99.61
 592 |  51801001230 | EFFER-K 20 MEQ TABLET EFF          |     30 |   0.01 |  99.62
 593 |  30768001136 | ST. JOHNS WORT 300 MG CAP          |     30 |   0.01 |  99.63
 594 |  64764073030 | TRINTELLIX 10 MG TAB(ORIG)         |     30 |   0.01 |  99.63
 595 |  76439030810 | HYOSCYAMINE SULF 0.125 MG T        |     30 |   0.01 |  99.64
 596 |  65162076810 | WARFARIN SOD 7.5 MG TAB            |     30 |   0.01 |  99.65
 597 |  64125013401 | IMIPRAMINE HCL 25 MG TAB           |     30 |   0.01 |  99.66
 598 |  61958200201 | DESCOVY 200-25 MG TAB(ORIG)        |     30 |   0.01 |  99.66
